,GEO_ID,pct_white,pct_black,pct_native,pct_asian,pct_pac_isl,pct_other_race,pct_two_more_races,med_income,pct_below_pov,pct_at_above_pov,pct_less_hs,pct_some_hs,pct_hs_grad,pct_some_col,pct_assoc_deg,pct_bach_deg,pct_grad_deg,pct_unempl,pct_empl,pct_trump,pct_clinton,pct_3rd_p
3045,1500000US530530714113,60.300925925925924,9.20138888888889,0.0,3.0671296296296298,1.8518518518518519,6.076388888888889,19.502314814814813,66645.0,8.362068965517242,91.63793103448276,3.2758620689655173,17.586206896551722,30.689655172413794,24.82758620689655,8.189655172413794,13.275862068965518,2.1551724137931036,26.104417670682732,73.89558232931726,41.6194109160229,48.8635651684413,9.517023915535802
3046,1500000US530530715031,61.018957345971565,7.2274881516587675,2.31042654028436,7.168246445497631,0.0,0.0,22.274881516587676,61865.0,4.924242424242424,95.07575757575758,3.9393939393939394,9.393939393939394,38.484848484848484,17.803030303030305,16.515151515151516,13.863636363636363,0.0,32.37674760853569,67.62325239146432,39.9619661722742,48.4975840915757,11.540449736150094
3047,1500000US530530715032,52.68041237113402,2.3711340206185567,1.2371134020618557,0.0,7.010309278350515,0.0,36.70103092783505,36290.0,12.78648974668275,87.21351025331725,0.0,9.489916963226571,55.27876631079478,16.607354685646502,12.099644128113878,6.524317912218268,0.0,33.3710407239819,66.6289592760181,38.465722603016204,48.5262921654383,13.007985231545497
3048,1500000US530530715033,62.02764976958525,0.18433179723502305,0.0,7.741935483870968,13.640552995391705,4.700460829493087,11.705069124423963,58958.0,11.525423728813559,88.47457627118644,1.92090395480226,0.0,50.056497175141246,24.406779661016948,9.03954802259887,14.576271186440678,0.0,29.60172228202368,70.39827771797633,44.5188272382528,48.3381843431104,7.142988418636804
3049,1500000US530530715034,72.19167321288295,6.284367635506677,1.9638648860958365,5.891594658287509,9.897879025923016,0.0,3.7706205813040063,78333.0,7.520891364902507,92.47910863509749,1.463860933211345,8.234217749313816,23.604757548032936,27.90484903934126,11.253430924062213,21.683440073193047,5.85544373284538,51.640033641715725,48.359966358284275,40.1115104859364,51.290873042824906,8.597616471238695
3050,1500000US530530715041,52.44596131968146,36.12059158134243,0.0,3.8111490329920366,1.1945392491467577,0.3981797497155859,6.0295790671217295,24391.0,44.90674318507891,55.09325681492109,2.654232424677188,13.916786226685796,31.563845050215207,34.64849354375897,6.814921090387374,8.321377331420374,2.0803443328550935,37.57079924480806,62.42920075519194,36.3001220514433,54.104779505107004,9.595098443449693
3051,1500000US530530715042,75.27501309586171,1.9905709795704558,2.3048716605552646,7.962283918281823,2.671555788370875,0.9429020429544264,8.852802514405449,75000.0,14.789915966386555,85.21008403361344,1.337386018237082,2.492401215805471,24.680851063829788,55.015197568389056,5.957446808510638,6.2006079027355625,4.316109422492401,42.09925841414718,57.90074158585282,32.987714590639996,57.111883948142605,9.900401461217399
3052,1500000US530530715043,51.845018450184504,15.129151291512915,1.5682656826568266,11.992619926199263,2.2140221402214024,1.1992619926199262,16.051660516605168,64659.0,21.664626682986537,78.33537331701346,0.0,12.974296205630354,38.43329253365973,16.523867809057528,18.6046511627907,10.40391676866585,3.0599755201958385,41.41304347826087,58.58695652173913,34.0120199553453,55.5067292616077,10.481250783047003
3053,1500000US530530715044,58.764607679465776,22.036727879799667,0.0,4.674457429048414,3.33889816360601,2.003338898163606,9.181969949916528,61090.0,21.3768115942029,78.6231884057971,3.794037940379404,10.840108401084011,25.338753387533874,43.49593495934959,14.363143631436314,0.0,2.168021680216802,38.333333333333336,61.666666666666664,29.211505187658197,63.034809888271205,7.753684924070605
3054,1500000US530530715051,41.34762633996937,15.569167942827974,0.0,16.794282797345584,12.046962736089842,0.0,14.241960183767228,100179.0,11.240575736806031,88.75942426319396,5.414667580534613,6.3742289239204935,27.073337902673064,31.665524331734066,11.651816312542838,14.256339958875943,3.5640849897189857,32.12161269001983,67.87838730998017,42.9303782698632,49.4392707665325,7.6303509636043
3055,1500000US530530715052,81.7157712305026,2.8596187175043326,0.0,0.6065857885615251,1.6464471403812826,0.0,13.17157712305026,79625.0,9.75292587776333,90.24707412223667,2.4707412223667102,4.811443433029909,35.37061118335501,25.357607282184656,22.62678803641092,4.161248374512354,5.201560468140442,37.752808988764045,62.247191011235955,44.384175045604,47.4900825652397,8.125742389156294
3056,1500000US530530715053,81.6588785046729,4.672897196261682,1.7523364485981308,1.7523364485981308,0.0,7.94392523364486,2.2196261682242993,79773.0,3.875,96.125,0.75,10.625,26.625,25.375,20.125,8.25,8.25,51.148730350665055,48.851269649334945,45.172075246452096,47.451936365925604,7.3759883876223
3057,1500000US530530715054,67.67537826685007,10.385144429160935,0.0,8.184319119669876,2.4759284731774414,2.9573590096286106,8.321870701513067,44654.0,6.75422138836773,93.24577861163228,0.9380863039399625,7.973733583489681,42.77673545966229,25.609756097560975,8.72420262664165,13.977485928705441,0.0,36.904761904761905,63.095238095238095,44.9250627936277,47.0788065803707,7.9961306260015945
3058,1500000US530530715061,80.44733044733044,8.008658008658008,0.0,0.0,0.6493506493506493,0.7936507936507936,10.1010101010101,72587.0,2.1570319240724762,97.84296807592753,5.090595340811044,6.384814495254529,34.167385677308026,28.817946505608283,16.30716134598792,6.9025021570319245,2.3295944779982745,43.07432432432432,56.92567567567568,47.2988026319937,46.6922585408048,6.008938827201497
3059,1500000US530530715062,63.0406852248394,3.1691648822269807,1.6702355460385439,3.554603854389722,10.920770877944326,2.4839400428265526,15.160599571734476,81607.0,9.52088452088452,90.47911547911548,3.2555282555282554,6.818181818181818,38.32923832923833,19.594594594594593,19.04176904176904,10.81081081081081,2.14987714987715,38.970588235294116,61.029411764705884,47.022242603138,43.9566917604462,9.021065636415805
3060,1500000US530530715063,67.99477465708686,10.842586544741998,0.0,6.074461136512084,0.9797517962116263,1.371652514696277,12.736773350751143,69420.0,3.1194295900178255,96.88057040998217,0.0,1.6042780748663101,39.21568627450981,22.10338680926916,14.527629233511586,13.190730837789662,9.358288770053475,41.28,58.72,46.647061142672705,46.3238549131291,7.029083944198199
3061,1500000US530530716011,33.407634438562276,11.005851212036779,4.5695179715798275,2.4519364725550292,0.5015324602953469,45.75090554471998,2.3126219002507664,45809.0,19.356759976176296,80.64324002382371,6.194163192376415,14.175104228707564,44.848123883263845,25.967837998808815,4.9434187016081,2.73972602739726,1.1316259678379987,32.479276563677466,67.52072343632253,37.3520875925145,54.9634315801381,7.6844808273474
3062,1500000US530530716012,66.56131479140329,8.027812895069532,0.8849557522123894,15.61314791403287,0.0,3.034134007585335,5.878634639696586,74375.0,5.550952775476388,94.44904722452361,4.204451772464963,4.616652926628195,46.99093157460841,28.194558944765046,6.760098928276999,7.337180544105523,1.8961253091508656,35.80719204284621,64.19280795715379,40.938415208276005,50.7562362890943,8.305348502629691
3063,1500000US530530716021,65.7511020684978,5.289928789420142,0.0,12.580535774838928,1.4242115971515767,0.9155645981688708,14.038657171922686,61773.0,17.24137931034483,82.75862068965517,0.9770114942528736,1.0919540229885059,34.71264367816092,29.597701149425287,9.885057471264368,21.666666666666668,2.0689655172413794,37.23664870161686,62.76335129838314,32.949961137314595,58.76196483527541,8.28807402740999
3064,1500000US530530716022,76.55838454784899,5.7945566286215975,0.9657594381035997,3.906935908691835,1.4486391571553994,7.199297629499561,4.1264266900790165,51094.0,13.569321533923304,86.4306784660767,7.669616519174041,7.079646017699115,55.693215339233035,18.171091445427727,5.781710914454277,3.893805309734513,1.710914454277286,40.99890230515916,59.00109769484084,40.8550908595575,50.6935030556691,8.451406084773403
3065,1500000US530530716023,65.527950310559,10.093167701863354,0.0,4.244306418219462,4.140786749482402,0.0,15.993788819875776,54342.0,7.226107226107226,92.77389277389277,3.651903651903652,12.975912975912976,48.484848484848484,19.425019425019425,7.925407925407925,4.817404817404817,2.7195027195027195,24.61439588688946,75.38560411311053,40.4603834697722,52.2708691636703,7.2687473665575055
